julian_day,temperature
2451671,1361.9780 
2451672,1362.0136 
2451673,1362.0219 
2451674,1361.9418 
2451675,1361.7937 
2451676,1361.4517 
2451677,1361.3801 
2451678,1361.5095 
2451679,1361.4352 
2451680,1361.4151 
2451681,1361.2482 
2451682,1360.7053 
2451683,1360.5189 
2451684,1360.3491 
2451685,1360.0678 
2451686,1360.4803 
2451687,1361.1117 
2451688,1360.8608 
2451689,1361.8700 
2451690,1361.8063 
2451691,1361.7073 
2451692,1361.4658 
2451693,1361.3384 
2451694,1361.2737 
2451695,1361.1587 
2451696,1361.0318 
2451697,1361.2233 
2451698,1361.2875 
2451699,1361.3451 
2451700,1361.3513 
2451701,1361.2348 
2451702,1361.3542 
2451703,1361.3138 
2451704,1361.4392 
2451705,1361.3837 
2451706,1361.5002 
2451707,1361.6582 
2451708,1361.4890 
2451709,1361.3711 
2451710,1361.5185 
2451711,1361.8460 
2451712,1361.9439 
2451713,1361.7326 
2451714,1361.6464 
2451715,1361.5019 
2451716,1361.7108 
2451717,1361.7037 
2451718,1361.8528 
2451719,1361.9316 
2451720,1361.8039 
2451721,1361.5506 
2451722,1361.1408 
2451723,1361.0477 
2451724,1360.9661 
2451725,1360.8880 
2451726,1361.1653 
2451727,1361.4381 
2451728,1361.6515 
2451729,1361.7787 
2451730,1361.7265 
2451731,1361.6511 
2451732,1361.4228 
2451733,1361.4680 
2451734,1361.4150 
2451735,1361.3252 
2451736,1361.2018 
2451737,1361.0326 
2451738,1361.1293 
2451739,1361.5355 
2451740,1361.6792 
2451741,1361.8323 
2451742,1361.8806 
2451743,1361.9541 
2451744,1361.7984 
2451745,1361.6594 
2451746,1361.2295 
2451747,1361.1582 
2451748,1361.3945 
2451749,1361.5051 
2451750,1361.6094 
2451751,1361.6403 
2451752,1361.6970 
2451753,1361.8603 
2451754,1361.9015 
2451755,1361.9588 
2451756,1362.0505 
2451757,1362.0918 
2451758,1362.0935 
2451759,1362.0087 
2451760,1362.0929 
2451761,1362.1429 
2451762,1362.0950 
2451763,1362.0777 
2451764,1361.8530 
2451765,1361.7582 
2451766,1361.7398 
2451767,1361.9644 
2451768,1362.0287 
2451769,1362.5268 
2451770,1362.6252 
2451771,1362.4558 
2451772,1362.1752 
2451773,1362.4541 
2451774,1362.1379 
2451775,1362.0844 
2451776,1362.1780 
2451777,1362.2094 
2451778,1361.9224 
2451779,1361.7613 
2451780,1361.5577 
2451781,1361.5260 
2451782,1361.5379 
2451783,1361.5521 
2451784,1361.5109 
2451785,1361.5457 
2451786,1361.4748 
2451787,1361.6391 
2451788,1361.8323 
2451789,1361.8261 
2451790,1361.7551 
2451791,1361.7809 
2451792,1361.6857 
2451793,1361.4735 
2451794,1361.8409 
2451795,1362.0280 
2451796,1362.4323 
2451797,1362.5203 
2451798,1362.4717 
2451799,1362.4083 
2451800,1362.2486 
2451801,1362.1143 
2451802,1361.7140 
2451803,1361.6451 
2451804,1361.5707 
2451805,1361.5145 
2451806,1361.2615 
2451807,1360.6350 
2451808,1360.2575 
2451809,1359.6320 
2451810,1359.4589 
2451811,1359.5780 
2451812,1360.1845 
2451813,1360.7848 
2451814,1361.5363 
2451815,1362.0476 
2451816,1362.1420 
2451817,1361.7895 
2451818,1361.5582 
2451819,1361.2743 
2451820,1361.3266 
2451821,1361.5407 
2451822,1361.7946 
2451823,1362.1611 
2451824,1362.2239 
2451825,1362.1231 
2451826,1362.0797 
2451827,1362.0574 
2451828,1361.8779 
2451829,1361.6828 
2451830,1361.8535 
2451831,1361.9075 
2451832,1361.9434 
2451833,1362.1008 
2451834,1362.2225 
2451835,1362.2712 
2451836,1362.3243 
2451837,1362.2208 
2451838,1362.1275 
2451839,1362.0406 
2451840,1362.2083 
2451841,1362.1937 
2451842,1362.3765 
2451843,1362.4196 
2451844,1362.3760 
2451845,1362.1737 
2451846,1362.1505 
2451847,1362.2488 
2451848,1362.1827 
2451849,1362.2180 
2451850,1362.0309 
2451851,1361.8016 
2451852,1361.7219 
2451853,1361.8122 
2451854,1361.9128 
2451855,1362.0769 
2451856,1362.0901 
2451857,1362.0441 
2451858,1361.6644 
2451859,1361.6736 
2451860,1361.4606 
2451861,1361.5427 
2451862,1361.6000 
2451863,1361.7417 
2451864,1361.8149 
2451865,1361.8247 
2451866,1361.7448 
2451867,1361.7651 
2451868,1361.6037 
2451869,1361.5330 
2451870,1361.6174 
2451871,1361.7549 
2451872,1361.9492 
2451873,1361.8953 
2451874,1361.9322 
2451875,1361.8781 
2451876,1361.9118 
2451877,1361.9972 
2451878,1362.0206 
2451879,1362.3590 
2451880,1361.9804 
2451881,1362.0886 
2451882,1362.1341 
2451883,1362.1733 
2451884,1361.7943 
2451885,1361.6004 
2451886,1361.4847 
2451887,1361.5175 
2451888,1361.6386 
2451889,1361.7697 
2451890,1361.9334 
2451891,1361.9741 
2451892,1361.8555 
2451893,1361.8599 
2451894,1361.8700 
2451895,1361.9472 
2451896,1362.1316 
2451897,1362.2851 
2451898,1362.4138 
2451899,1362.4248 
2451900,1362.1493 
2451901,1362.0516 
2451902,1361.9019 
2451903,1361.9025 
2451904,1361.9566 
2451905,1361.9471 
2451906,1361.9909 
2451907,1361.8909 
2451908,1361.7165 
2451909,1361.4966 
2451910,1361.3670 
2451911,1361.0821 
2451912,1361.1965 
2451913,1361.3682 
2451914,1361.3584 
2451915,1361.5657 
2451916,1361.8290 
2451917,1362.1431 
2451918,1362.1585 
2451919,1362.1654 
2451920,1362.0158 
2451921,1361.7939 
2451922,1361.5936 
2451923,1361.5692 
2451924,1361.5476 
2451925,1362.0162 
2451926,1362.0825 
2451927,1362.1007 
2451928,1362.1463 
2451929,1362.1085 
2451930,1362.0216 
2451931,1361.9291 
2451932,1362.0957 
2451933,1362.0905 
2451934,1361.9233 
2451935,1361.9254 
2451936,1361.9737 
2451937,1361.8307 
2451938,1361.9418 
2451939,1362.0046 
2451940,1362.0294 
2451941,1362.1142 
2451942,1362.1501 
2451943,1362.1753 
2451944,1362.2750 
2451945,1362.3090 
2451946,1362.2914 
2451947,1362.0642 
2451948,1361.9220 
2451949,1361.9522 
2451950,1361.9258 
2451951,1361.9072 
2451952,1361.9271 
2451953,1361.8884 
2451954,1361.7314 
2451955,1361.7355 
2451956,1361.6698 
2451957,1361.6664 
2451958,1361.6618 
2451959,1361.6965 
2451960,1361.6649 
2451961,1361.6633 
2451962,1361.8223 
2451963,1361.9352 
2451964,1361.8891 
2451965,1361.8558 
2451966,1361.8893 
2451967,1361.7646 
2451968,1361.7856 
2451969,1361.8086 
2451970,1361.9136 
2451971,1361.9131 
2451972,1361.5645 
2451973,1361.8507 
2451974,1361.7552 
2451975,1361.4678 
2451976,1361.3687 
2451977,1361.4233 
2451978,1361.6553 
2451979,1361.8656 
2451980,1362.0294 
2451981,1361.9889 
2451982,1361.9045 
2451983,1361.7447 
2451984,1361.6301 
2451985,1361.5235 
2451986,1361.5640 
2451987,1361.6214 
2451988,1361.7101 
2451989,1361.8075 
2451990,1361.8771 
2451991,1361.8060 
2451992,1361.6677 
2451993,1361.5531 
2451994,1361.4290 
2451995,1360.5492 
2451996,1360.3764 
2451997,1359.5583 
2451998,1359.5844 
2451999,1359.8140 
2452000,1360.3222 
2452001,1360.7761 
2452002,1361.0989 
2452003,1361.6153 
2452004,1361.7635 
2452005,1361.6925 
2452006,1361.3653 
2452007,1361.0823 
2452008,1361.0284 
2452009,1360.8864 
2452010,1360.9898 
2452011,1360.9752 
2452012,1361.0940 
2452013,1361.3620 
2452014,1361.4241 
2452015,1361.5118 
2452016,1361.5567 
2452017,1361.4033 
2452018,1361.3893 
2452019,1361.3980 
2452020,1361.4018 
2452021,1361.1428 
2452022,1361.0458 
2452023,1361.0414 
2452024,1361.0730 
2452025,1361.2706 
2452026,1360.8698 
2452027,1361.3964 
2452028,1361.4722 
2452029,1361.6926 
2452030,1361.7622 
2452031,1361.7936 
2452032,1361.7912 
2452033,1361.7565 
2452034,1361.6043 
2452035,1361.7238 
2452036,1361.8894 
2452037,1361.8476 
2452038,1361.6808 
2452039,1361.5866 
2452040,1361.5109 
2452041,1361.3118 
2452042,1360.9382 
2452043,1360.7538 
2452044,1360.8586 
2452045,1361.4427 
2452046,1361.5612 
2452047,1361.8818 
2452048,1361.7961 
2452049,1361.7129 
2452050,1361.6924 
2452051,1361.8113 
2452052,1361.2729 
2452053,1361.2484 
2452054,1361.3399 
2452055,1361.4625 
2452056,1361.7525 
2452057,1361.9268 
2452058,1362.0513 
2452059,1362.0889 
2452060,1362.2458 
2452061,1361.8961 
2452062,1361.8371 
2452063,1361.8361 
2452064,1361.7091 
2452065,1361.3306 
2452066,1361.3934 
2452067,1361.4892 
2452068,1361.5084 
2452069,1360.9922 
2452070,1360.7498 
2452071,1360.7426 
2452072,1361.3618 
2452073,1361.4633 
2452074,1361.7343 
2452075,1361.6429 
2452076,1361.7404 
2452077,1361.5649 
2452078,1361.3656 
2452079,1361.1194 
2452080,1360.9944 
2452081,1360.9925 
2452082,1361.3504 
2452083,1361.7525 
2452084,1361.8991 
2452085,1361.7975 
2452086,1362.0061 
2452087,1361.8414 
2452088,1361.8852 
2452089,1361.8787 
2452090,1361.8689 
2452091,1361.9196 
2452092,1362.0180 
2452093,1362.2112 
2452094,1362.2068 
2452095,1361.9999 
2452096,1361.8217 
2452097,1361.8416 
2452098,1361.7662 
2452099,1361.7035 
2452100,1361.4503 
2452101,1361.6876 
2452102,1361.8485 
2452103,1361.9670 
2452104,1361.9472 
2452105,1361.6999 
2452106,1361.5709 
2452107,1361.4522 
2452108,1361.1375 
2452109,1361.6172 
2452110,1361.6415 
2452111,1361.5645 
2452112,1361.4830 
2452113,1361.4579 
2452114,1361.4910 
2452115,1361.5033 
2452116,1361.5034 
2452117,1361.5574 
2452118,1361.6451 
2452119,1361.6459 
2452120,1361.7032 
2452121,1361.6595 
2452122,1361.6998 
2452123,1361.5745 
2452124,1361.4929 
2452125,1361.2508 
2452126,1360.9044 
2452127,1360.8533 
2452128,1360.9111 
2452129,1360.9832 
2452130,1361.3484 
2452131,1361.4248 
2452132,1361.6322 
2452133,1361.2721 
2452134,1361.3190 
2452135,1361.4962 
2452136,1361.6834 
2452137,1361.8619 
2452138,1362.0620 
2452139,1361.9308 
2452140,1361.6448 
2452141,1361.3763 
2452142,1361.3009 
2452143,1361.2462 
2452144,1361.4036 
2452145,1361.5822 
2452146,1361.7398 
2452147,1361.6757 
2452148,1361.4788 
2452149,1361.4233 
2452150,1361.4804 
2452151,1361.4250 
2452152,1361.3322 
2452153,1361.1126 
2452154,1361.1772 
2452155,1361.1342 
2452156,1361.0669 
2452157,1361.2304 
2452158,1361.3431 
2452159,1361.6071 
2452160,1361.6958 
2452161,1361.4576 
2452162,1361.3309 
2452163,1360.9138 
2452164,1360.9483 
2452165,1361.0234 
2452166,1361.5001 
2452167,1361.6754 
2452168,1361.9567 
2452169,1361.9258 
2452170,1361.9095 
2452171,1361.7428 
2452172,1361.6986 
2452173,1361.5375 
2452174,1361.4585 
2452175,1361.1004 
2452176,1361.0437 
2452177,1360.9203 
2452178,1361.2154 
2452179,1361.0556 
2452180,1361.1820 
2452181,1361.1403 
2452182,1361.2498 
2452183,1361.3762 
2452184,1361.7413 
2452185,1361.9225 
2452186,1362.2208 
2452187,1362.3422 
2452188,1362.4141 
2452189,1362.3346 
2452190,1362.0677 
2452191,1362.0446 
2452192,1362.1584 
2452193,1362.2412 
2452194,1362.3221 
2452195,1362.1149 
2452196,1361.9636 
2452197,1361.5504 
2452198,1361.5299 
2452199,1361.5339 
2452200,1361.5445 
2452201,1361.5017 
2452202,1361.6086 
2452203,1361.8610 
2452204,1361.8591 
2452205,1361.9240 
2452206,1362.1038 
2452207,1361.9393 
2452208,1361.9335 
2452209,1361.4544 
2452210,1361.3374 
2452211,1361.1951 
2452212,1360.8988 
2452213,1360.7113 
2452214,1360.7226 
2452215,1361.0342 
2452216,1361.2329 
2452217,1361.3688 
2452218,1361.6548 
2452219,1362.1698 
2452220,1361.9324 
2452221,1361.8070 
2452222,1361.2040 
2452223,1360.8977 
2452224,1360.8523 
2452225,1361.0912 
2452226,1361.2899 
2452227,1361.4940 
2452228,1361.7764 
2452229,1362.0176 
2452230,1361.8992 
2452231,1361.5797 
2452232,1361.4409 
2452233,1361.4577 
2452234,1361.5880 
2452235,1361.9237 
2452236,1362.0363 
2452237,1362.1751 
2452238,1362.3135 
2452239,1362.1054 
2452240,1362.0958 
2452241,1361.6505 
2452242,1361.4870 
2452243,1361.3200 
2452244,1361.0689 
2452245,1361.0038 
2452246,1361.2538 
2452247,1361.4693 
2452248,1361.6485 
2452249,1361.6840 
2452250,1361.7192 
2452251,1362.0043 
2452252,1362.2219 
2452253,1362.2920 
2452254,1362.0071 
2452255,1361.9645 
2452256,1361.9954 
2452257,1361.9029 
2452258,1362.1584 
2452259,1361.9617 
2452260,1362.0415 
2452261,1362.3221 
2452262,1362.5088 
2452263,1362.4705 
2452264,1361.9726 
2452265,1361.8773 
2452266,1361.7220 
2452267,1361.7076 
2452268,1361.3115 
2452269,1361.4546 
2452270,1361.6744 
2452271,1362.0261 
2452272,1362.2808 
2452273,1362.6124 
2452274,1362.7964 
2452275,1362.8479 
2452276,1362.7336 
2452277,1362.4819 
2452278,1362.4874 
2452279,1362.6333 
2452280,1362.5528 
2452281,1362.5388 
2452282,1362.5265 
2452283,1362.5174 
2452284,1362.0771 
2452285,1361.6732 
2452286,1361.6837 
2452287,1361.8842 
2452288,1361.8904 
2452289,1362.0657 
2452290,1362.1708 
2452291,1362.0318 
2452292,1362.0346 
2452293,1362.1804 
2452294,1362.3813 
2452295,1362.4815 
2452296,1362.4397 
2452297,1362.5675 
2452298,1362.6855 
2452299,1362.6081 
2452300,1362.5116 
2452301,1362.5925 
2452302,1362.8133 
2452303,1362.7436 
2452304,1362.3673 
2452305,1362.2077 
2452306,1362.0370 
2452307,1361.9199 
2452308,1361.9835 
2452309,1362.0958 
2452310,1362.3224 
2452311,1362.5203 
2452312,1362.1966 
2452313,1362.1289 
2452314,1362.1848 
2452315,1362.4086 
2452316,1362.0554 
2452317,1361.9110 
2452318,1362.0285 
2452319,1361.9044 
2452320,1362.1342 
2452321,1362.1511 
2452322,1362.4541 
2452323,1362.3738 
2452324,1362.3003 
2452325,1362.1862 
2452326,1362.0055 
2452327,1362.1526 
2452328,1362.2951 
2452329,1362.3428 
2452330,1362.5120 
2452331,1362.3263 
2452332,1362.1502 
2452333,1362.1845 
2452334,1362.2220 
2452335,1362.1993 
2452336,1362.2529 
2452337,1362.4322 
2452338,1362.5307 
2452339,1362.3940 
2452340,1362.3601 
2452341,1362.2820 
2452342,1362.2219 
2452343,1362.2613 
2452344,1362.0777 
2452345,1361.8097 
2452346,1361.5912 
2452347,1361.5705 
2452348,1361.5494 
2452349,1361.6066 
2452350,1361.7649 
2452351,1361.7876 
2452352,1361.8540 
2452353,1361.9153 
2452354,1361.9887 
2452355,1362.2165 
2452356,1362.2274 
2452357,1362.2031 
2452358,1362.1262 
2452359,1361.8382 
2452360,1361.8861 
2452361,1361.9614 
2452362,1362.0615 
2452363,1362.1614 
2452364,1362.0158 
2452365,1361.4242 
2452366,1361.1773 
2452367,1360.6408 
2452368,1360.5600 
2452369,1360.9958 
2452370,1361.3714 
2452371,1361.6870 
2452372,1361.9018 
2452373,1361.8952 
2452374,1361.8502 
2452375,1361.7709 
2452376,1361.8021 
2452377,1361.7109 
2452378,1361.3810 
2452379,1361.4161 
2452380,1361.4068 
2452381,1361.5742 
2452382,1361.5332 
2452383,1361.6344 
2452384,1361.7832 
2452385,1361.7239 
2452386,1361.7739 
2452387,1361.8556 
2452388,1361.6734 
2452389,1361.6116 
2452390,1361.7474 
2452391,1361.8041 
2452392,1361.7407 
2452393,1361.6640 
2452394,1361.7309 
2452395,1361.9306 
2452396,1362.0870 
2452397,1362.1445 
2452398,1361.9600 
2452399,1361.7774 
2452400,1361.7902 
2452401,1361.7996 
2452402,1361.6729 
2452403,1361.7577 
2452404,1361.6342 
2452405,1361.5896 
2452406,1361.4653 
2452407,1361.5548 
2452408,1361.6689 
2452409,1361.5316 
2452410,1361.4779 
2452411,1361.4908 
2452412,1361.4312 
2452413,1361.2447 
2452414,1361.1943 
2452415,1361.2048 
2452416,1361.2215 
2452417,1361.2787 
2452418,1361.3703 
2452419,1361.3822 
2452420,1361.5424 
2452421,1361.6379 
2452422,1361.8571 
2452423,1361.9551 
2452424,1361.6761 
2452425,1361.7365 
2452426,1361.6855 
2452427,1361.6380 
2452428,1361.6532 
2452429,1361.5270 
2452430,1361.4869 
2452431,1361.5050 
2452432,1361.6541 
2452433,1361.6396 
2452434,1361.5789 
2452435,1361.4780 
2452436,1361.3361 
2452437,1361.2411 
2452438,1361.4622 
2452439,1361.5215 
2452440,1361.6449 
2452441,1361.5906 
2452442,1361.5639 
2452443,1361.8142 
2452444,1361.8071 
2452445,1361.9087 
2452446,1361.7196 
2452447,1361.6795 
2452448,1361.4952 
2452449,1361.3780 
2452450,1361.3495 
2452451,1361.4293 
2452452,1361.5804 
2452453,1361.7462 
2452454,1361.8299 
2452455,1361.8429 
2452456,1361.8527 
2452457,1361.6836 
2452458,1361.5650 
2452459,1361.5286 
2452460,1361.5547 
2452461,1361.4571 
2452462,1361.3807 
2452463,1361.3375 
2452464,1361.5364 
2452465,1361.6472 
2452466,1361.7045 
2452467,1361.6325 
2452468,1361.3079 
2452469,1361.2313 
2452470,1360.9447 
2452471,1360.7237 
2452472,1360.6684 
2452473,1360.5693 
2452474,1360.5103 
2452475,1360.6456 
2452476,1360.6898 
2452477,1360.6939 
2452478,1360.8777 
2452479,1360.9815 
2452480,1361.1481 
2452481,1361.1297 
2452482,1360.6764 
2452483,1360.5942 
2452484,1360.3901 
2452485,1360.3120 
2452486,1360.4350 
2452487,1360.8398 
2452488,1361.2413 
2452489,1361.2582 
2452490,1361.4838 
2452491,1361.3128 
2452492,1361.4561 
2452493,1361.6397 
2452494,1361.6519 
2452495,1361.4842 
2452496,1361.4201 
2452497,1361.5918 
2452498,1361.8423 
2452499,1361.7833 
2452500,1361.5190 
2452501,1361.0674 
2452502,1360.8165 
2452503,1360.2092 
2452504,1359.8570 
2452505,1359.7777 
2452506,1360.7170 
2452507,1361.1663 
2452508,1361.6406 
2452509,1361.8324 
2452510,1361.6737 
2452511,1361.5039 
2452512,1361.3758 
2452513,1361.3840 
2452514,1361.4310 
2452515,1361.4326 
2452516,1361.4634 
2452517,1361.5402 
2452518,1361.3230 
2452519,1361.2622 
2452520,1361.2416 
2452521,1361.1511 
2452522,1361.1939 
2452523,1361.3149 
2452524,1361.6140 
2452525,1362.1121 
2452526,1362.2262 
2452527,1362.0956 
2452528,1361.1282 
2452529,1361.1389 
2452530,1361.0134 
2452531,1361.1669 
2452532,1361.3292 
2452533,1361.5008 
2452534,1361.6758 
2452535,1361.7039 
2452536,1361.6458 
2452537,1361.4456 
2452538,1361.0842 
2452539,1360.9713 
2452540,1361.1612 
2452541,1361.0961 
2452542,1361.1386 
2452543,1361.2652 
2452544,1361.5175 
2452545,1361.5495 
2452546,1361.4464 
2452547,1361.4214 
2452548,1361.2653 
2452549,1361.2635 
2452550,1361.2419 
2452551,1361.4322 
2452552,1361.4604 
2452553,1361.5936 
2452554,1361.5848 
2452555,1361.4155 
2452556,1361.4764 
2452557,1361.4189 
2452558,1361.4463 
2452559,1361.3639 
2452560,1361.4520 
2452561,1361.5368 
2452562,1361.5324 
2452563,1361.4532 
2452564,1361.4296 
2452565,1361.4131 
2452566,1361.5225 
2452567,1361.7292 
2452568,1361.6297 
2452569,1361.2319 
2452570,1360.9551 
2452571,1360.9149 
2452572,1360.8377 
2452573,1360.7726 
2452574,1361.0889 
2452575,1361.2236 
2452576,1361.6151 
2452577,1361.7709 
2452578,1361.8491 
2452579,1361.8240 
2452580,1361.6976 
2452581,1361.5078 
2452582,1361.4249 
2452583,1361.3384 
2452584,1361.0118 
2452585,1360.9260 
2452586,1361.0409 
2452587,1361.1571 
2452588,1361.6861 
2452589,1361.8747 
2452590,1361.7987 
2452591,1361.7903 
2452592,1361.3513 
2452593,1361.2317 
2452594,1361.1495 
2452595,1361.1872 
2452596,1361.2659 
2452597,1361.2070 
2452598,1361.1142 
2452599,1360.9182 
2452600,1360.7663 
2452601,1360.8141 
2452602,1361.0903 
2452603,1361.4047 
2452604,1361.7084 
2452605,1361.8570 
2452606,1361.8533 
2452607,1361.8095 
2452608,1361.6405 
2452609,1361.7020 
2452610,1361.6936 
2452611,1361.7127 
2452612,1361.7839 
2452613,1361.7826 
2452614,1361.7956 
2452615,1361.8629 
2452616,1362.1030 
2452617,1362.2936 
2452618,1362.1462 
2452619,1362.0645 
2452620,1361.9329 
2452621,1361.9460 
2452622,1362.1378 
2452623,1362.2951 
2452624,1361.9387 
2452625,1361.4953 
2452626,1361.1036 
2452627,1361.0685 
2452628,1361.0405 
2452629,1361.4169 
2452630,1361.8353 
2452631,1361.9325 
2452632,1362.0410 
2452633,1362.0494 
2452634,1361.7233 
2452635,1361.6961 
2452636,1361.6923 
2452637,1361.6980 
2452638,1361.6898 
2452639,1361.6937 
2452640,1361.7349 
2452641,1361.7840 
2452642,1361.8729 
2452643,1361.8006 
2452644,1361.6906 
2452645,1361.6110 
2452646,1361.4368 
2452647,1361.4706 
2452648,1361.5099 
2452649,1361.6823 
2452650,1361.7380 
2452651,1361.7142 
2452652,1361.7687 
2452653,1361.7353 
2452654,1361.7265 
2452655,1361.7622 
2452656,1361.8798 
2452657,1361.8531 
2452658,1361.8788 
2452659,1361.8097 
2452660,1361.6094 
2452661,1361.6556 
2452662,1361.5881 
2452663,1361.3737 
2452664,1361.2845 
2452665,1361.2112 
2452666,1361.2251 
2452667,1361.4452 
2452668,1361.5489 
2452669,1361.5721 
2452670,1361.8143 
2452671,1361.6789 
2452672,1361.4907 
2452673,1361.5002 
2452674,1361.3583 
2452675,1361.4072 
2452676,1361.8192 
2452677,1361.9185 
2452678,1361.9889 
2452679,1361.9726 
2452680,1361.9783 
2452681,1362.0000 
2452682,1362.0149 
2452683,1362.0014 
2452684,1362.0380 
2452685,1361.9189 
2452686,1361.8267 
2452687,1361.6797 
2452688,1361.5106 
2452689,1361.4566 
2452690,1361.3853 
2452691,1361.0110 
2452692,1360.8290 
2452693,1360.8195 
2452694,1360.9927 
2452695,1361.2085 
2452696,1361.3528 
2452697,1361.4338 
2452698,1361.4269 
2452699,1361.4211 
2452700,1361.5578 
2452701,1361.6309 
2452702,1361.6314 
2452703,1361.5908 
2452704,1361.5602 
2452705,1361.5979 
2452706,1361.6131 
2452707,1361.6129 
2452708,1361.6169 
2452709,1361.5152 
2452710,1361.2988 
2452711,1361.0790 
2452712,1360.7447 
2452713,1360.6833 
2452714,1360.5619 
2452715,1360.4964 
2452716,1360.5679 
2452717,1360.9888 
2452718,1361.1279 
2452719,1361.1424 
2452720,1361.0461 
2452721,1361.0473 
2452722,1361.1205 
2452723,1361.2919 
2452724,1361.3674 
2452725,1361.3225 
2452726,1360.9530 
2452727,1360.9987 
2452728,1361.0251 
2452729,1361.0457 
2452730,1361.0845 
2452731,1361.1988 
2452732,1361.3242 
2452733,1361.2946 
2452734,1361.2954 
2452735,1361.3357 
2452736,1361.2489 
2452737,1361.1008 
2452738,1361.0137 
2452739,1361.0092 
2452740,1360.8620 
2452741,1360.9077 
2452742,1360.9851 
2452743,1361.1002 
2452744,1361.2726 
2452745,1361.2874 
2452746,1361.2889 
2452747,1361.2712 
2452748,1361.2823 
2452749,1361.3627 
2452750,1361.3633 
2452751,1361.4279 
2452752,1361.4616 
2452753,1361.2884 
2452754,1361.4161 
2452755,1361.3501 
2452756,1361.2372 
2452757,1361.0382 
2452758,1360.8581 
2452759,1360.7328 
2452760,1360.2593 
2452761,1360.0214 
2452762,1360.2974 
2452763,1360.4796 
2452764,1360.6533 
2452765,1360.7693 
2452766,1360.9658 
2452767,1360.9955 
2452768,1360.8698 
